"sample_list","sig_list","expected_list","fitsig_list","actual_list"
"TCGA-17-Z016-01A-01W-0746-08","SBS4",0.65132619694471,0.65132619694471,0.626702997275204
"TCGA-17-Z016-01A-01W-0746-08","SBS5",0.283268951156683,0.283268951156683,0.346049046321526
"TCGA-17-Z031-01A-01W-0746-08","SBS1",0.0134885048817027,0.0134885048817027,0.0117062788222774
"TCGA-17-Z031-01A-01W-0746-08","SBS4",0.602915741513228,0.602915741513228,0.603760198652004
"TCGA-17-Z031-01A-01W-0746-08","SBS5",0.152564615681355,0.152564615681355,0.158921603405463
"TCGA-17-Z031-01A-01W-0746-08","SBS17a",0.0109672496700695,0.0109672496700695,0.0113515431003902
"TCGA-17-Z031-01A-01W-0746-08","SBS17b",0.0491874604632393,0.0491874604632393,0.0464703795672224
"TCGA-17-Z031-01A-01W-0746-08","SBS40",0.181146318911324,0.181146318911324,0.167789996452643
"TCGA-17-Z037-01A-01W-0746-08","SBS1",0.427324654285836,0.427324654285836,0.413173652694611
"TCGA-17-Z037-01A-01W-0746-08","SBS40",0.597593435069445,0.597593435069445,0.586826347305389
"TCGA-17-Z053-01A-01W-0747-08","SBS1",0.0243895353979719,0.0243895353979719,0.027027027027027
"TCGA-17-Z053-01A-01W-0747-08","SBS2",0.0521095574152593,0.0521095574152593,0.0405405405405405
"TCGA-17-Z053-01A-01W-0747-08","SBS4",0.378950172881358,0.378950172881358,0.437837837837838
"TCGA-17-Z053-01A-01W-0747-08","SBS5",0.494195161882219,0.494195161882219,0.437837837837838
"TCGA-17-Z053-01A-01W-0747-08","SBS13",0.0604350155755264,0.0604350155755264,0.0567567567567568
"TCGA-35-3615-01A-01D-1040-01","SBS1",0.100934085040557,0.100934085040557,0.10077519379845
"TCGA-35-3615-01A-01D-1040-01","SBS2",0.212936719729869,0.212936719729869,0.217054263565891
"TCGA-35-3615-01A-01D-1040-01","SBS13",0.0989091588530197,0.0989091588530197,0.116279069767442
"TCGA-35-3615-01A-01D-1040-01","SBS40",0.560905159731631,0.560905159731631,0.565891472868217
"TCGA-38-4625-01A-01D-1553-08","SBS1",0.0235502933776934,0.0235502933776934,0.0190995907230559
"TCGA-38-4625-01A-01D-1553-08","SBS2",0.0997171527856775,0.0997171527856775,0.100954979536153
"TCGA-38-4625-01A-01D-1553-08","SBS4",0.67780589883763,0.67780589883763,0.671214188267394
"TCGA-38-4625-01A-01D-1553-08","SBS5",0.106501810519509,0.106501810519509,0.125511596180082
"TCGA-38-4625-01A-01D-1553-08","SBS13",0.0886258269205705,0.0886258269205705,0.0832196452933151
"TCGA-44-2656-01A-41D-A27T-08","SBS1",0.0148884450992106,0.014888445099242,0.0173076923076923
"TCGA-44-2656-01A-41D-A27T-08","SBS4",0.717159976048652,0.717159976048854,0.709615384615385
"TCGA-44-2656-01A-41D-A27T-08","SBS5",0.272756327871762,0.2727563278718,0.273076923076923
"TCGA-44-2657-01A-01D-1105-08","SBS1",0.032557622276718,0.032557622276718,0.0362903225806452
"TCGA-44-2657-01A-01D-1105-08","SBS2",0.0504624268804393,0.0504624268804393,0.0483870967741935
"TCGA-44-2657-01A-01D-1105-08","SBS4",0.60783704000055,0.60783704000055,0.604838709677419
"TCGA-44-2657-01A-01D-1105-08","SBS5",0.283571404028467,0.283571404028467,0.26008064516129
"TCGA-44-2657-01A-01D-1105-08","SBS13",0.0446921709551612,0.0446921709551612,0.0504032258064516
"TCGA-44-3918-01A-01D-A271-08","SBS1",0.0132063513093263,0.0132063513097016,0.00892060660124889
"TCGA-44-3918-01A-01D-A271-08","SBS2",0.0283627565983455,0.0283627565997568,0.0303300624442462
"TCGA-44-3918-01A-01D-A271-08","SBS4",0.71194629876486,0.711946298768069,0.727921498661909
"TCGA-44-3918-01A-01D-A271-08","SBS5",0.181318502911024,0.181318502911434,0.176628010704728
"TCGA-44-3918-01A-01D-A271-08","SBS13",0.0614574836842117,0.0614574836861576,0.056199821587868
"TCGA-44-4112-01A-31D-A27T-08","SBS1",0.0219874982624723,0.0219874982624907,0.0301003344481605
"TCGA-44-4112-01A-31D-A27T-08","SBS2",0.084326456115439,0.084326456115588,0.0819397993311037
"TCGA-44-4112-01A-31D-A27T-08","SBS4",0.55872606849461,0.558726068494699,0.585284280936455
"TCGA-44-4112-01A-31D-A27T-08","SBS5",0.22986182632675,0.229861826326767,0.20066889632107
"TCGA-44-4112-01A-31D-A27T-08","SBS13",0.0961682785028453,0.0961682785029546,0.102006688963211
"TCGA-44-5644-01A-21D-2036-08","SBS1",0.0179722250797375,0.0179722250797375,0.0170068027210884
"TCGA-44-5644-01A-21D-2036-08","SBS4",0.746889858480335,0.746889858480335,0.709183673469388
"TCGA-44-5644-01A-21D-2036-08","SBS5",0.25790442776425,0.25790442776425,0.273809523809524
"TCGA-44-6145-01A-11D-1753-08","SBS1",0.0263704965031332,0.0263704965031332,0.025974025974026
"TCGA-44-6145-01A-11D-1753-08","SBS4",0.625704069536562,0.625704069536562,0.646753246753247
"TCGA-44-6145-01A-11D-1753-08","SBS40",0.38350502481015,0.38350502481015,0.327272727272727
"TCGA-44-7667-01A-31D-2063-08","SBS1",0.0455237995669614,0.0455237995669614,0.0359066427289048
"TCGA-44-7667-01A-31D-2063-08","SBS4",0.559401647070477,0.559401647070477,0.569120287253142
"TCGA-44-7667-01A-31D-2063-08","SBS5",0.378028960971892,0.378028960971892,0.394973070017953
"TCGA-44-7670-01A-11D-2063-08","SBS1",0.0112212382518915,0.0112212382527019,0.00965824665676077
"TCGA-44-7670-01A-11D-2063-08","SBS2",0.0663660369628056,0.066366036972791,0.0594353640416048
"TCGA-44-7670-01A-11D-2063-08","SBS4",0.657094868348395,0.657094868357236,0.684992570579495
"TCGA-44-7670-01A-11D-2063-08","SBS5",0.167805874643497,0.167805874644631,0.170876671619614
"TCGA-44-7670-01A-11D-2063-08","SBS13",0.0819383994143551,0.0819383994223203,0.075037147102526
"TCGA-44-8117-01A-11D-2238-08","SBS1",0.0192245952801389,0.0192245952801397,0.0195177956371986
"TCGA-44-8117-01A-11D-2238-08","SBS4",0.665490539669826,0.665490539669832,0.711825487944891
"TCGA-44-8117-01A-11D-2238-08","SBS5",0.295017767427216,0.295017767427217,0.26865671641791
"TCGA-44-8119-01A-11D-2238-08","SBS1",0.0302267350549033,0.0302267350553103,0.0286493860845839
"TCGA-44-8119-01A-11D-2238-08","SBS4",0.57781917186013,0.577819171861428,0.560709413369713
"TCGA-44-8119-01A-11D-2238-08","SBS5",0.40262349233086,0.402623492331307,0.410641200545703
"TCGA-44-A47A-01A-21D-A24D-08","SBS1",0.0506663473117942,0.0506663473117956,0.0537190082644628
"TCGA-44-A47A-01A-21D-A24D-08","SBS2",0.133193468734893,0.1331934687349,0.128099173553719
"TCGA-44-A47A-01A-21D-A24D-08","SBS5",0.572918601866988,0.57291860186699,0.524793388429752
"TCGA-44-A47A-01A-21D-A24D-08","SBS13",0.294063532487377,0.294063532487386,0.293388429752066
"TCGA-49-4488-01A-01D-1753-08","SBS1",0.0286018780511188,0.0286018780511188,0.0359712230215827
"TCGA-49-4488-01A-01D-1753-08","SBS2",0.0182997633728801,0.0182997633728801,0.039568345323741
"TCGA-49-4488-01A-01D-1753-08","SBS40",0.909145718482318,0.909145718482318,0.924460431654676
"TCGA-49-4505-01A-01D-1931-08","SBS1",0.0554852862713957,0.0554852862713957,0.0814814814814815
"TCGA-49-4505-01A-01D-1931-08","SBS2",0.0485158334316241,0.0485158334316241,0.0444444444444444
"TCGA-49-4505-01A-01D-1931-08","SBS4",0.532842831089114,0.532842831089114,0.574074074074074
"TCGA-49-4505-01A-01D-1931-08","SBS5",0.284812960908754,0.284812960908754,0.262962962962963
"TCGA-49-4505-01A-01D-1931-08","SBS13",0.052939731829461,0.052939731829461,0.037037037037037
"TCGA-49-4507-01A-01D-1265-08","SBS1",0.0516490889758729,0.0516490889758729,0.0609756097560976
"TCGA-49-4507-01A-01D-1265-08","SBS2",0.0941816878702659,0.0941816878702659,0.105691056910569
"TCGA-49-4507-01A-01D-1265-08","SBS4",0.347618942898114,0.347618942898114,0.40650406504065
"TCGA-49-4507-01A-01D-1265-08","SBS5",0.422658556135543,0.422658556135543,0.341463414634146
"TCGA-49-4507-01A-01D-1265-08","SBS13",0.10222635592759,0.10222635592759,0.0853658536585366
"TCGA-49-6745-01A-11D-1855-08","SBS1",0.0980082898534433,0.0980082898534433,0.103448275862069
"TCGA-49-6745-01A-11D-1855-08","SBS2",0.249521219542479,0.249521219542479,0.252873563218391
"TCGA-49-6745-01A-11D-1855-08","SBS5",0.449393172665762,0.449393172665762,0.390804597701149
"TCGA-49-6745-01A-11D-1855-08","SBS13",0.233771832252296,0.233771832252296,0.252873563218391
"TCGA-49-AAR9-01A-21D-A410-08","SBS1",0.0148384481922994,0.0148384481923112,0.016497461928934
"TCGA-49-AAR9-01A-21D-A410-08","SBS4",0.708205856095322,0.708205856095471,0.690355329949239
"TCGA-49-AAR9-01A-21D-A410-08","SBS5",0.299854022568808,0.299854022568839,0.293147208121827
"TCGA-49-AARN-01A-21D-A410-08","SBS1",0.0123232730960752,0.0123232730960752,0.0117508813160987
"TCGA-49-AARN-01A-21D-A410-08","SBS2",0.135417390001127,0.135417390001127,0.138660399529965
"TCGA-49-AARN-01A-21D-A410-08","SBS17a",0.0688698682552621,0.0688698682552621,0.063454759106933
"TCGA-49-AARN-01A-21D-A410-08","SBS17b",0.120070182777905,0.120070182777905,0.122209165687427
"TCGA-49-AARN-01A-21D-A410-08","SBS40",0.679668634553456,0.679668634553456,0.663924794359577
"TCGA-50-5933-01A-11D-1753-08","SBS1",0.0480276682517492,0.0480276682517492,0.0341085271317829
"TCGA-50-5933-01A-11D-1753-08","SBS2",0.0508909328837098,0.0508909328837098,0.0418604651162791
"TCGA-50-5933-01A-11D-1753-08","SBS4",0.571522298740547,0.571522298740547,0.584496124031008
"TCGA-50-5933-01A-11D-1753-08","SBS5",0.281302422160553,0.281302422160553,0.306976744186047
"TCGA-50-5933-01A-11D-1753-08","SBS13",0.0286449130314608,0.0286449130314608,0.0325581395348837
"TCGA-50-6673-01A-11D-1945-08","SBS1",0.247740468674516,0.247740468674516,0.196078431372549
"TCGA-50-6673-01A-11D-1945-08","SBS5",0.767146206767566,0.767146206767566,0.803921568627451
"TCGA-53-7624-01A-11D-2063-08","SBS1",0.0117239625443137,0.0117239625443137,0.0100502512562814
"TCGA-53-7624-01A-11D-2063-08","SBS2",0.0740157318459288,0.0740157318459288,0.0804020100502513
"TCGA-53-7624-01A-11D-2063-08","SBS4",0.524696154892604,0.524696154892604,0.553768844221106
"TCGA-53-7624-01A-11D-2063-08","SBS5",0.299088170044151,0.299088170044151,0.275376884422111
"TCGA-53-7624-01A-11D-2063-08","SBS13",0.0887812496193236,0.0887812496193236,0.0804020100502513
"TCGA-55-6712-01A-11D-1855-08","SBS1",0.0620599509862546,0.0620599509862546,0.0544554455445545
"TCGA-55-6712-01A-11D-1855-08","SBS2",0.184681864620615,0.184681864620615,0.207920792079208
"TCGA-55-6712-01A-11D-1855-08","SBS5",0.45310483427588,0.45310483427588,0.445544554455446
"TCGA-55-6712-01A-11D-1855-08","SBS13",0.271532426250981,0.271532426250981,0.292079207920792
"TCGA-55-7227-01A-11D-2036-08","SBS1",0.0548816223346204,0.0548816223346204,0.0591397849462366
"TCGA-55-7227-01A-11D-2036-08","SBS4",0.49665955144249,0.49665955144249,0.548387096774194
"TCGA-55-7227-01A-11D-2036-08","SBS5",0.458295953590986,0.458295953590986,0.39247311827957
"TCGA-55-7283-01A-11D-2036-08","SBS1",0.0990334060425405,0.0990334060425405,0.11336032388664
"TCGA-55-7283-01A-11D-2036-08","SBS2",0.126917375678414,0.126917375678414,0.109311740890688
"TCGA-55-7283-01A-11D-2036-08","SBS5",0.606282137069751,0.606282137069751,0.635627530364372
"TCGA-55-7283-01A-11D-2036-08","SBS13",0.156832344497345,0.156832344497345,0.1417004048583
"TCGA-55-7576-01A-11D-2063-08","SBS1",0.0565722254159224,0.056572225416029,0.0377733598409543
"TCGA-55-7576-01A-11D-2063-08","SBS4",0.550785434392107,0.550785434392261,0.544731610337972
"TCGA-55-7576-01A-11D-2063-08","SBS5",0.394128752333204,0.394128752333259,0.417495029821074
"TCGA-55-7726-01A-11D-2167-08","SBS1",0.111168502760023,0.111168502760023,0.128571428571429
"TCGA-55-7726-01A-11D-2167-08","SBS2",0.200784023673711,0.200784023673711,0.2
"TCGA-55-7726-01A-11D-2167-08","SBS5",0.360516198018848,0.360516198018848,0.321428571428571
"TCGA-55-7726-01A-11D-2167-08","SBS13",0.324445487599814,0.324445487599814,0.35
"TCGA-55-7903-01A-11D-2167-08","SBS1",0.0874376298781767,0.0874376298781767,0.110344827586207
"TCGA-55-7903-01A-11D-2167-08","SBS2",0.0809165878708868,0.0809165878708868,0.0896551724137931
"TCGA-55-7903-01A-11D-2167-08","SBS5",0.83001127721878,0.83001127721878,0.731034482758621
"TCGA-55-7903-01A-11D-2167-08","SBS13",0.0679254376979076,0.0679254376979076,0.0689655172413793
"TCGA-55-7907-01A-11D-2167-08","SBS1",0.010890042420843,0.0108900424216124,0.0135231316725979
"TCGA-55-7907-01A-11D-2167-08","SBS2",0.0679058633078261,0.0679058633154613,0.0718861209964413
"TCGA-55-7907-01A-11D-2167-08","SBS4",0.641586200388707,0.641586200395185,0.632740213523132
"TCGA-55-7907-01A-11D-2167-08","SBS5",0.19380270345769,0.193802703458684,0.187188612099644
"TCGA-55-7907-01A-11D-2167-08","SBS13",0.0915688097401443,0.091568809746765,0.094661921708185
"TCGA-55-7910-01A-11D-2167-08","SBS1",0.0440096479179783,0.0440096479179783,0.0437158469945355
"TCGA-55-7910-01A-11D-2167-08","SBS4",0.701634596105323,0.701634596105323,0.644808743169399
"TCGA-55-7910-01A-11D-2167-08","SBS5",0.260175937655281,0.260175937655281,0.311475409836066
"TCGA-55-7913-01B-11D-2238-08","SBS1",0.0477292501267421,0.0477292501267421,0.0377358490566038
"TCGA-55-7913-01B-11D-2238-08","SBS2",0.0471489474349754,0.0471489474349754,0.0471698113207547
"TCGA-55-7913-01B-11D-2238-08","SBS4",0.502936708546866,0.502936708546866,0.561320754716981
"TCGA-55-7913-01B-11D-2238-08","SBS5",0.33089400327235,0.33089400327235,0.294811320754717
"TCGA-55-7913-01B-11D-2238-08","SBS13",0.0546390786252598,0.0546390786252598,0.0589622641509434
"TCGA-55-8085-01A-11D-2238-08","SBS1",0.0483372394862461,0.0483372394893472,0.0467625899280576
"TCGA-55-8085-01A-11D-2238-08","SBS2",0.211471091419417,0.211471091443459,0.215827338129496
"TCGA-55-8085-01A-11D-2238-08","SBS5",0.538920454210685,0.538920454213372,0.525179856115108
"TCGA-55-8085-01A-11D-2238-08","SBS13",0.191165657953795,0.191165657967737,0.212230215827338
"TCGA-55-8089-01A-11D-2238-08","SBS1",0.00792216584984034,0.00792216584984034,0.0111548556430446
"TCGA-55-8089-01A-11D-2238-08","SBS2",0.147638147034615,0.147638147034615,0.138451443569554
"TCGA-55-8089-01A-11D-2238-08","SBS4",0.487280121791461,0.487280121791461,0.498687664041995
"TCGA-55-8089-01A-11D-2238-08","SBS5",0.222564808285119,0.222564808285119,0.207349081364829
"TCGA-55-8089-01A-11D-2238-08","SBS13",0.140138979688051,0.140138979688051,0.144356955380577
"TCGA-55-8092-01A-11D-2238-08","SBS1",0.038540022232455,0.038540022232455,0.0299295774647887
"TCGA-55-8092-01A-11D-2238-08","SBS2",0.184218172329355,0.184218172329355,0.179577464788732
"TCGA-55-8092-01A-11D-2238-08","SBS5",0.663252204988074,0.663252204988074,0.709507042253521
"TCGA-55-8092-01A-11D-2238-08","SBS13",0.0905058310180244,0.0905058310180244,0.0809859154929577
"TCGA-55-8094-01A-11D-2238-08","SBS1",0.0488137469870873,0.0488137469870873,0.0537383177570093
"TCGA-55-8094-01A-11D-2238-08","SBS40",0.946079667585241,0.946079667585241,0.946261682242991
"TCGA-55-8203-01A-11D-2238-08","SBS1",0.0523603470265677,0.0523603470265677,0.0426356589147287
"TCGA-55-8203-01A-11D-2238-08","SBS4",0.734663590283144,0.734663590283144,0.695736434108527
"TCGA-55-8203-01A-11D-2238-08","SBS5",0.212878066778313,0.212878066778313,0.261627906976744
"TCGA-55-8207-01A-11D-2238-08","SBS1",0.0265121104282962,0.0265121104282962,0.0403225806451613
"TCGA-55-8207-01A-11D-2238-08","SBS4",0.627555748255904,0.627555748255904,0.610215053763441
"TCGA-55-8207-01A-11D-2238-08","SBS5",0.36304897578191,0.36304897578191,0.349462365591398
"TCGA-55-8506-01A-11D-2393-08","SBS1",0.235590673310529,0.235590673310529,0.19774011299435
"TCGA-55-8506-01A-11D-2393-08","SBS5",0.472012638411468,0.472012638411468,0.80225988700565
"TCGA-55-8507-01A-11D-2393-08","SBS1",0.00278600174428878,0.00278600174428878,0.0103270223752151
"TCGA-55-8507-01A-11D-2393-08","SBS4",0.640063648910735,0.640063648910735,0.683304647160069
"TCGA-55-8507-01A-11D-2393-08","SBS5",0.354818838511691,0.354818838511691,0.306368330464716
"TCGA-55-8511-01A-11D-2393-08","SBS1",0.021811139510666,0.021811139510666,0.023021582733813
"TCGA-55-8511-01A-11D-2393-08","SBS2",0.0731231415850939,0.0731231415850939,0.0820143884892086
"TCGA-55-8511-01A-11D-2393-08","SBS4",0.586550074229086,0.586550074229086,0.601438848920863
"TCGA-55-8511-01A-11D-2393-08","SBS5",0.264211761475278,0.264211761475278,0.251798561151079
"TCGA-55-8511-01A-11D-2393-08","SBS13",0.0504352242955484,0.0504352242955484,0.041726618705036
"TCGA-55-8514-01A-11D-2393-08","SBS1",0.0658759019004363,0.0658759019004363,0.0557184750733138
"TCGA-55-8514-01A-11D-2393-08","SBS4",0.711352191086482,0.711352191086482,0.665689149560117
"TCGA-55-8514-01A-11D-2393-08","SBS5",0.23810612127741,0.23810612127741,0.278592375366569
"TCGA-55-8616-01A-11D-2393-08","SBS1",0.038455698363788,0.0384556983671882,0.041025641025641
"TCGA-55-8616-01A-11D-2393-08","SBS4",0.729703325317094,0.729703325326923,0.738461538461539
"TCGA-55-8616-01A-11D-2393-08","SBS5",0.23327694618093,0.233276946182454,0.220512820512821
"TCGA-55-8620-01A-11D-2393-08","SBS1",0.0316603403574852,0.0316603403574853,0.0336700336700337
"TCGA-55-8620-01A-11D-2393-08","SBS4",0.614453554499381,0.614453554499382,0.580808080808081
"TCGA-55-8620-01A-11D-2393-08","SBS5",0.388899281934203,0.388899281934203,0.385521885521886
"TCGA-55-A48Y-01A-11D-A24D-08","SBS1",0.0594459986341095,0.0594459986341095,0.0493273542600897
"TCGA-55-A48Y-01A-11D-A24D-08","SBS2",0.402868801415663,0.402868801415663,0.414798206278027
"TCGA-55-A48Y-01A-11D-A24D-08","SBS5",0.159389616040273,0.159389616040273,0.15695067264574
"TCGA-55-A48Y-01A-11D-A24D-08","SBS13",0.377781497913755,0.377781497913755,0.378923766816143
"TCGA-55-A490-01A-11D-A24D-08","SBS1",0.00797859090027802,0.00797859090027802,0.00752351097178683
"TCGA-55-A490-01A-11D-A24D-08","SBS2",0.0372976346426982,0.0372976346426982,0.0351097178683386
"TCGA-55-A490-01A-11D-A24D-08","SBS4",0.737109545456992,0.737109545456992,0.729153605015674
"TCGA-55-A490-01A-11D-A24D-08","SBS5",0.184886242755341,0.184886242755341,0.185579937304075
"TCGA-55-A490-01A-11D-A24D-08","SBS13",0.0393472790072504,0.0393472790072504,0.0426332288401254
"TCGA-55-A492-01A-11D-A24D-08","SBS1",0.00975151497736594,0.00975151497736594,0.0282485875706215
"TCGA-55-A492-01A-11D-A24D-08","SBS4",0.466936657168173,0.466936657168173,0.536723163841808
"TCGA-55-A492-01A-11D-A24D-08","SBS5",0.539019761749748,0.539019761749748,0.435028248587571
"TCGA-55-A493-01A-11D-A24D-08","SBS1",0.0390120003264132,0.0390120003264132,0.0331325301204819
"TCGA-55-A493-01A-11D-A24D-08","SBS2",0.144216159005476,0.144216159005476,0.156626506024096
"TCGA-55-A493-01A-11D-A24D-08","SBS4",0.503338110480708,0.503338110480708,0.460843373493976
"TCGA-55-A493-01A-11D-A24D-08","SBS5",0.169727696805193,0.169727696805193,0.25
"TCGA-55-A493-01A-11D-A24D-08","SBS13",0.116161001583465,0.116161001583465,0.0993975903614458
"TCGA-55-A494-01A-11D-A24P-08","SBS1",0.119488135804427,0.119488135804547,0.117437722419929
"TCGA-55-A494-01A-11D-A24P-08","SBS4",0.520251858992424,0.520251858992502,0.540925266903915
"TCGA-55-A494-01A-11D-A24P-08","SBS5",0.370868281209046,0.370868281209074,0.341637010676157
"TCGA-55-A4DF-01A-11D-A24D-08","SBS1",0.00487755518959501,0.00487755518959501,0.0104384133611691
"TCGA-55-A4DF-01A-11D-A24D-08","SBS2",0.312363020864672,0.312363020864672,0.284968684759916
"TCGA-55-A4DF-01A-11D-A24D-08","SBS5",0.338129497549333,0.338129497549333,0.372651356993737
"TCGA-55-A4DF-01A-11D-A24D-08","SBS13",0.327014700637731,0.327014700637731,0.331941544885177
"TCGA-62-8399-01A-21D-2323-08","SBS1",0.0309312040567426,0.0309312040593055,0.032967032967033
"TCGA-62-8399-01A-21D-2323-08","SBS2",0.179173083234145,0.179173083261306,0.172161172161172
"TCGA-62-8399-01A-21D-2323-08","SBS5",0.522901247590786,0.522901247594285,0.529304029304029
"TCGA-62-8399-01A-21D-2323-08","SBS13",0.275252534921909,0.275252534948691,0.265567765567766
"TCGA-62-A46O-01A-11D-A24D-08","SBS1",0.0166264132627585,0.0166264132627585,0.0151371807000946
"TCGA-62-A46O-01A-11D-A24D-08","SBS2",0.0750013109574899,0.0750013109574899,0.0737937559129612
"TCGA-62-A46O-01A-11D-A24D-08","SBS4",0.574040485485374,0.574040485485374,0.56953642384106
"TCGA-62-A46O-01A-11D-A24D-08","SBS5",0.230823578138264,0.230823578138264,0.265846736045412
"TCGA-62-A46O-01A-11D-A24D-08","SBS13",0.0827810605362276,0.0827810605362276,0.075685903500473
"TCGA-62-A46P-01A-11D-A24D-08","SBS1",0.038355905267965,0.038355905267965,0.0408163265306122
"TCGA-62-A46P-01A-11D-A24D-08","SBS4",0.750428468946913,0.750428468946913,0.693877551020408
