"sample_list","sig_list","expected_list","fitsig_list","actual_list"
"TCGA-BA-4078-01A-01D-1434-08","SBS1",0.0123734453118765,0.0123734453118765,0.0205831903945112
"TCGA-BA-4078-01A-01D-1434-08","SBS2",0.0378207116840102,0.0378207116840102,0.0445969125214408
"TCGA-BA-4078-01A-01D-1434-08","SBS4",0.447847645518718,0.447847645518718,0.483704974271012
"TCGA-BA-4078-01A-01D-1434-08","SBS5",0.456247067537589,0.456247067537589,0.427101200686106
"TCGA-BA-4078-01A-01D-1434-08","SBS13",0.0345938980344879,0.0345938980344879,0.0240137221269297
"TCGA-BA-5151-01A-01D-1434-08","SBS1",0.324782033859458,0.324782033879373,0.315217391304348
"TCGA-BA-5151-01A-01D-1434-08","SBS5",0.675766751890074,0.675766751893078,0.684782608695652
"TCGA-BA-5152-01A-02D-1870-08","SBS1",0.0299311273683805,0.0299311273683805,0.0383435582822086
"TCGA-BA-5152-01A-02D-1870-08","SBS2",0.369269308866154,0.369269308866154,0.397239263803681
"TCGA-BA-5152-01A-02D-1870-08","SBS5",0.169388372060203,0.169388372060203,0.105828220858896
"TCGA-BA-5152-01A-02D-1870-08","SBS13",0.436260321660593,0.436260321660593,0.458588957055215
"TCGA-BA-5557-01A-01D-1512-08","SBS1",0.458117740101527,0.458117740101527,0.4
"TCGA-BA-5557-01A-01D-1512-08","SBS5",0.228629978083254,0.228629978083254,0.325
"TCGA-BA-5557-01A-01D-1512-08","SBS13",0.313401022148154,0.313401022148154,0.275
"TCGA-BA-5558-01A-01D-1512-08","SBS1",0.135236092455881,0.135236092455881,0.153846153846154
"TCGA-BA-5558-01A-01D-1512-08","SBS2",0.381882584227931,0.381882584227931,0.394230769230769
"TCGA-BA-5558-01A-01D-1512-08","SBS5",0.251094387277713,0.251094387277713,0.206730769230769
"TCGA-BA-5558-01A-01D-1512-08","SBS13",0.232102744599502,0.232102744599502,0.245192307692308
"TCGA-BA-6871-01A-11D-1870-08","SBS1",0.061325727334245,0.061325727334245,0.0598802395209581
"TCGA-BA-6871-01A-11D-1870-08","SBS2",0.180832696516818,0.180832696516818,0.137724550898204
"TCGA-BA-6871-01A-11D-1870-08","SBS5",0.466768142582844,0.466768142582844,0.538922155688623
"TCGA-BA-6871-01A-11D-1870-08","SBS13",0.333300222389875,0.333300222389875,0.263473053892216
"TCGA-BA-A6DF-01A-11D-A30E-08","SBS1",0.201574205685042,0.201574205685042,0.242774566473988
"TCGA-BA-A6DF-01A-11D-A30E-08","SBS2",0.112877105579703,0.112877105579703,0.0809248554913295
"TCGA-BA-A6DF-01A-11D-A30E-08","SBS5",0.648240813318162,0.648240813318162,0.676300578034682
"TCGA-BA-A6DJ-01A-11D-A30E-08","SBS1",0.165542553180082,0.165542553180082,0.177514792899408
"TCGA-BA-A6DJ-01A-11D-A30E-08","SBS2",0.202692765560538,0.202692765560538,0.215976331360947
"TCGA-BA-A6DJ-01A-11D-A30E-08","SBS5",0.3734933299957,0.3734933299957,0.334319526627219
"TCGA-BA-A6DJ-01A-11D-A30E-08","SBS13",0.261619016545659,0.261619016545659,0.272189349112426
"TCGA-BB-4223-01A-01D-1434-08","SBS1",0.0937044776151333,0.0937044776154881,0.0989010989010989
"TCGA-BB-4223-01A-01D-1434-08","SBS2",0.398403888650938,0.398403888653458,0.413919413919414
"TCGA-BB-4223-01A-01D-1434-08","SBS13",0.481386332653631,0.481386332655587,0.487179487179487
"TCGA-BB-4224-01A-01D-1434-08","SBS1",0.280035335650322,0.280035335650331,0.237623762376238
"TCGA-BB-4224-01A-01D-1434-08","SBS2",0.220744768466747,0.220744768466758,0.227722772277228
"TCGA-BB-4224-01A-01D-1434-08","SBS5",0.365982641976883,0.365982641976884,0.326732673267327
"TCGA-BB-4224-01A-01D-1434-08","SBS13",0.20086064212749,0.200860642127497,0.207920792079208
"TCGA-BB-4227-01A-01D-1870-08","SBS1",0.0412832319281614,0.0412832319281614,0.048048048048048
"TCGA-BB-4227-01A-01D-1870-08","SBS2",0.285167797798467,0.285167797798467,0.27027027027027
"TCGA-BB-4227-01A-01D-1870-08","SBS5",0.161346406305285,0.161346406305285,0.153153153153153
"TCGA-BB-4227-01A-01D-1870-08","SBS13",0.517631466911247,0.517631466911247,0.528528528528528
"TCGA-BB-4228-01A-01D-1434-08","SBS1",0.498161703860474,0.498161703860475,0.523809523809524
"TCGA-BB-4228-01A-01D-1434-08","SBS5",0.598931142648927,0.598931142648928,0.476190476190476
"TCGA-BB-A5HU-01A-11D-A28R-08","SBS1",0.0864977402780585,0.0864977402793247,0.0691056910569106
"TCGA-BB-A5HU-01A-11D-A28R-08","SBS2",0.334641457326348,0.334641457334806,0.349593495934959
"TCGA-BB-A5HU-01A-11D-A28R-08","SBS5",0.24270186189219,0.242701861892443,0.195121951219512
"TCGA-BB-A5HU-01A-11D-A28R-08","SBS13",0.352431808368711,0.35243180837443,0.386178861788618
"TCGA-BB-A5HY-01A-11D-A28R-08","SBS1",0.0656530377435015,0.0656530377435015,0.0636704119850187
"TCGA-BB-A5HY-01A-11D-A28R-08","SBS2",0.174817983930746,0.174817983930746,0.157303370786517
"TCGA-BB-A5HY-01A-11D-A28R-08","SBS5",0.559882713546417,0.559882713546417,0.599250936329588
"TCGA-BB-A5HY-01A-11D-A28R-08","SBS13",0.202544574037187,0.202544574037187,0.179775280898876
"TCGA-BB-A6UM-01A-12D-A34J-08","SBS1",0.532973472699914,0.532973472699914,0.415730337078652
