"sample_list","sig_list","expected_list","fitsig_list","actual_list"
"TCGA-DD-AAEA-01A-11D-A40R-10","SBS5",0.478647710736991,0.478647710736991,0.463414634146341
"TCGA-DD-AAEA-01A-11D-A40R-10","SBS16",0.466116700129109,0.466116700129109,0.536585365853659
"TCGA-G3-A25U-01A-11D-A16V-10","SBS5",0.588090858202519,0.588090858202519,0.58695652173913
"TCGA-G3-A25U-01A-11D-A16V-10","SBS40",0.436006060802871,0.436006060802871,0.41304347826087
"TCGA-G3-A7M5-01A-11D-A33Q-10","SBS5",0.334548957068522,0.334548957068522,0.371794871794872
"TCGA-G3-A7M5-01A-11D-A33Q-10","SBS9",0.152856140319655,0.152856140319655,0.115384615384615
"TCGA-G3-A7M5-01A-11D-A33Q-10","SBS22",0.50784838033382,0.50784838033382,0.512820512820513
"BN03T","SBS5",0.473067545823903,0.473067545823903,0.575187969924812
"BN03T","SBS18",0.48868784631502,0.48868784631502,0.424812030075188
"CHC1154T","SBS5",0.098004840501411,0.098004840501411,0.208333333333333
"CHC1154T","SBS24",0.929126337333744,0.929126337333744,0.791666666666667
"CHC1211T","SBS5",0.11243596861507,0.11243596861507,0.165680473372781
"CHC1211T","SBS24",0.82290832999242,0.82290832999242,0.834319526627219
"CHC1704T","SBS5",0.0801319821349374,0.0801319821349374,0.027363184079602
"CHC1704T","SBS24",0.897206311352261,0.897206311352261,0.972636815920398
"CHC1754T","SBS5",0.0876141260197757,0.0876141260197755,0.0460251046025105
"CHC1754T","SBS24",0.882337955258526,0.882337955258526,0.95397489539749
"BN04T","SBS5",0.590026920652021,0.590026920652021,0.621875
"BN04T","SBS16",0.433705441112828,0.433705441112828,0.378125
"BN17T","SBS5",0.58716665785922,0.58716665785922,0.518987341772152
"BN17T","SBS16",0.432867995285581,0.432867995285581,0.481012658227848
"BN28T","SBS5",0.399309821733188,0.399309821733188,0.311163895486936
"BN28T","SBS16",0.428229406782924,0.428229406782924,0.463182897862233
"BN28T","SBS37",0.215665590515717,0.215665590515717,0.225653206650831
"BN37T","SBS5",0.594056249156472,0.594056249156472,0.656509695290859
"BN37T","SBS16",0.397232870219667,0.397232870219667,0.343490304709141
"BN41T","SBS5",0.381899005565601,0.381899005565601,0.274834437086093
"BN41T","SBS16",0.431570230461269,0.431570230461269,0.470198675496689
"BN41T","SBS37",0.206823882233974,0.206823882233974,0.254966887417219
"BN49T","SBS5",0.632493736920585,0.632493736920585,0.5625
"BN49T","SBS16",0.190597892636957,0.190597892636957,0.263157894736842
"BN49T","SBS37",0.209380862028966,0.209380862028966,0.174342105263158
"BN50T","SBS5",0.659094678021648,0.659094678021648,0.603696098562628
"BN50T","SBS16",0.219209719609413,0.219209719609413,0.225872689938398
"BN50T","SBS37",0.138005318732659,0.138005318732659,0.170431211498973
"HCC108T","SBS5",0.649165296576871,0.649165296576871,0.69578313253012
"HCC108T","SBS16",0.341847729983564,0.341847729983564,0.30421686746988
"HCC109T","SBS5",0.783220464958258,0.783220464958258,0.63905325443787
"HCC109T","SBS16",0.250866607157241,0.250866607157241,0.36094674556213
"HCC120T","SBS5",0.728946265805205,0.728946265805205,0.799054373522459
"HCC120T","SBS16",0.24111914132563,0.24111914132563,0.200945626477541
"HCC126T","SBS5",0.470042565371902,0.470042565371902,0.467576791808874
"HCC126T","SBS16",0.543425509369828,0.543425509369828,0.532423208191126
"HCC135T","SBS5",0.477756604033611,0.477756604033611,0.6
"HCC135T","SBS16",0.362372929403232,0.362372929403232,0.304761904761905
"HCC135T","SBS37",0.114724213029921,0.114724213029921,0.0952380952380952
"HCC137T","SBS5",0.544469266682548,0.544469266682548,0.548453608247423
"HCC137T","SBS16",0.20178829081969,0.20178829081969,0.245360824742268
"HCC137T","SBS37",0.246507466196073,0.246507466196073,0.206185567010309
"HCC143T","SBS5",0.466096126120478,0.466096126120478,0.51622418879056
"HCC143T","SBS16",0.356842260623292,0.356842260623292,0.345132743362832
"HCC143T","SBS37",0.142138134132547,0.142138134132547,0.138643067846608
"HCC157T","SBS5",0.170840346559559,0.170840346559559,0.182539682539683
"HCC157T","SBS16",0.527795525490725,0.527795525490725,0.547619047619048
"HCC157T","SBS37",0.287820651636124,0.287820651636124,0.26984126984127
"HCC168T","SBS5",0.61052949929801,0.61052949929801,0.679245283018868
"HCC168T","SBS16",0.402110032110109,0.402110032110109,0.320754716981132
"HCC16T","SBS5",0.510693252988111,0.510693252991494,0.520408163265306
"HCC16T","SBS22",0.472683604823052,0.47268360483719,0.479591836734694
"HCC174T","SBS5",0.215187960778168,0.215187960778168,0.150784077201448
"HCC174T","SBS23",0.789280732792841,0.789280732792841,0.849215922798553
"HCC35T","SBS5",0.545768182887611,0.545768182887611,0.377483443708609
"HCC35T","SBS16",0.339079519810357,0.339079519810357,0.344370860927152
"HCC35T","SBS37",0.146663191223808,0.146663191223808,0.278145695364238
"HCC41T","SBS5",0.802676115933655,0.802676115933655,0.818696883852691
"HCC41T","SBS37",0.214910062283884,0.214910062283884,0.181303116147309
"HCC49T","SBS5",0.786519261585864,0.786519261585864,0.784037558685446
"HCC49T","SBS16",0.280311657914022,0.280311657914022,0.215962441314554
"HCC58T","SBS5",0.659681972542451,0.659681972542451,0.580487804878049
"HCC58T","SBS16",0.13941961958125,0.13941961958125,0.163414634146341
"HCC58T","SBS37",0.175580046074463,0.175580046074463,0.25609756097561
"HCC61T","SBS5",0.642897952532355,0.642897952532355,0.466666666666667
"HCC61T","SBS16",0.249145723954016,0.249145723954016,0.350724637681159
"HCC61T","SBS37",0.122921675079709,0.122921675079709,0.182608695652174
"HCC65T","SBS5",0.32997161787257,0.329971617874186,0.221354166666667
"HCC65T","SBS16",0.533271286763802,0.533271286777417,0.583333333333333
"HCC65T","SBS37",0.122512029244262,0.122512029245349,0.1953125
"HCC74T","SBS5",0.347569868804851,0.347569868804851,0.363207547169811
"HCC74T","SBS16",0.275094443454145,0.275094443454145,0.325471698113208
"HCC74T","SBS28",0.131506018269965,0.131506018269965,0.117924528301887
"HCC74T","SBS37",0.227651708091899,0.227651708091899,0.193396226415094
"HCC77T","SBS5",0.583910120199994,0.583910120202586,0.585492227979275
"HCC77T","SBS16",0.19413637005553,0.194136370059906,0.230569948186528
"HCC77T","SBS37",0.176732789525386,0.176732789526828,0.183937823834197
"HCC82T","SBS5",0.725648345366878,0.725648345366878,0.786127167630058
"HCC82T","SBS16",0.274061342766826,0.274061342766826,0.213872832369942
"HCC83T","SBS5",0.806386999688024,0.806386999688024,0.643086816720257
"HCC83T","SBS16",0.151358394283762,0.151358394283762,0.356913183279743
"HCC89T","SBS5",0.56981503160833,0.56981503160833,0.554973821989529
"HCC89T","SBS16",0.236551197491934,0.236551197491934,0.254799301919721
"HCC89T","SBS37",0.168176210504244,0.168176210504244,0.19022687609075
"HCC93T","SBS5",0.623327677045245,0.623327677045245,0.594936708860759
"HCC93T","SBS16",0.412107183104791,0.412107183104791,0.40506329113924
"HCC97T","SBS5",0.392994723078676,0.392994723078676,0.440816326530612
"HCC97T","SBS16",0.418677898228274,0.418677898228274,0.346938775510204
"HCC97T","SBS37",0.183346594070363,0.183346594070363,0.212244897959184
"HCC98T","SBS5",0.11191338509965,0.11191338509965,0.163352272727273
"HCC98T","SBS16",0.662167002208445,0.662167002208445,0.649147727272727
"HCC98T","SBS37",0.220067714330929,0.220067714330929,0.1875
"Patient3","SBS5",0.524376785746364,0.524376785746364,0.452173913043478
"Patient3","SBS22",0.506707433704051,0.506707433704051,0.547826086956522
"3101B7_041_T","SBS5",0.436977843284367,0.436977843284367,0.371951219512195
"3101B7_041_T","SBS22",0.678063673409898,0.678063673409898,0.628048780487805
"3206A7_009_T","SBS5",0.263144750917671,0.263144750917671,0.231671554252199
"3206A7_009_T","SBS24",0.717547536810221,0.717547536810221,0.768328445747801
"9227_T","SBS5",0.0703267442624218,0.0703267442624556,0.0941666666666667
"9227_T","SBS23",0.929217972580884,0.929217972582604,0.905833333333333
"CDGLIV0707A0251_T","SBS5",0.191394804703109,0.191394804703111,0.251231527093596
"CDGLIV0707A0251_T","SBS22",0.807682466091002,0.807682466091034,0.748768472906404
"P48","SBS5",0.141360604759729,0.141360604759729,0.122222222222222
"P48","SBS22",0.881277561395467,0.881277561395467,0.877777777777778
