"sample_list","sig_list","expected_list","fitsig_list","actual_list"
"TCGA-4E-A92E-01A-11D-A37N-09","SBS1",0.0706070173064752,0.0706070173064752,0.0727969348659004
"TCGA-4E-A92E-01A-11D-A37N-09","SBS2",0.481440335771679,0.481440335771679,0.452107279693487
"TCGA-4E-A92E-01A-11D-A37N-09","SBS5",0.215689151749496,0.215689151749496,0.233716475095785
"TCGA-4E-A92E-01A-11D-A37N-09","SBS13",0.222499236883349,0.222499236883349,0.241379310344828
"TCGA-5S-A9Q8-01A-11D-A403-09","SBS1",0.269940631797523,0.269940631797523,0.297297297297297
"TCGA-5S-A9Q8-01A-11D-A403-09","SBS5",0.805161623678774,0.805161623678774,0.567567567567568
"TCGA-5S-A9Q8-01A-11D-A403-09","SBS10b",0.0747564792194446,0.0747564792194446,0.135135135135135
"TCGA-A5-A0G1-01A-11D-A122-09","SBS1",0.0772792376812802,0.0772792376812802,0.0670713201820941
"TCGA-A5-A0G1-01A-11D-A122-09","SBS5",0.265791972244557,0.265791972244557,0.450986342943854
"TCGA-A5-A0G1-01A-11D-A122-09","SBS10a",0.03038020619466,0.03038020619466,0.0307132018209408
"TCGA-A5-A0G1-01A-11D-A122-09","SBS10b",0.0295841142153565,0.0295841142153565,0.0342336874051593
"TCGA-A5-A0G1-01A-11D-A122-09","SBS14",0.312590003209653,0.312590003209653,0.294688922610015
"TCGA-A5-A0G1-01A-11D-A122-09","SBS15",0.127174155387462,0.127174155387462,0.122306525037936
"TCGA-A5-A0G2-01A-11W-A062-09","SBS1",0.184630627282193,0.184630627282193,0.174410401128805
"TCGA-A5-A0G2-01A-11W-A062-09","SBS5",0.198367629571769,0.198367629571769,0.337457165893973
"TCGA-A5-A0G2-01A-11W-A062-09","SBS10a",0.0638479171131573,0.0638479171131573,0.0675519048578916
"TCGA-A5-A0G2-01A-11W-A062-09","SBS10b",0.0999982306947178,0.0999982306947178,0.105195525095747
"TCGA-A5-A0G2-01A-11W-A062-09","SBS14",0.209298250883006,0.209298250883006,0.198195928240274
"TCGA-A5-A0G2-01A-11W-A062-09","SBS15",0.125267554568646,0.125267554568646,0.11718907478331
"TCGA-A5-A0G5-01A-11W-A062-09","SBS1",0.174021922873646,0.174021922873646,0.174157303370787
"TCGA-A5-A0G5-01A-11W-A062-09","SBS5",0.0579354754006881,0.0579354754006881,0.258426966292135
"TCGA-A5-A0G5-01A-11W-A062-09","SBS13",0.178903530205618,0.178903530205618,0.146067415730337
"TCGA-A5-A0G5-01A-11W-A062-09","SBS40",0.630129980231052,0.630129980231052,0.421348314606742
"TCGA-A5-A0GA-01A-11W-A062-09","SBS1",0.143762203005076,0.143762203005076,0.177897574123989
"TCGA-A5-A0GA-01A-11W-A062-09","SBS5",0.48110022649069,0.48110022649069,0.452830188679245
"TCGA-A5-A0GA-01A-11W-A062-09","SBS15",0.0808767498898692,0.0808767498898692,0.0970350404312668
"TCGA-A5-A0GA-01A-11W-A062-09","SBS20",0.310169604198042,0.310169604198042,0.272237196765499
"TCGA-A5-A0GB-01A-11W-A062-09","SBS1",0.232881871977467,0.232881871977467,0.226840855106888
"TCGA-A5-A0GB-01A-11W-A062-09","SBS5",0.145551411452619,0.145551411452619,0.223277909738717
"TCGA-A5-A0GB-01A-11W-A062-09","SBS44",0.57973389920337,0.57973389920337,0.549881235154394
"TCGA-A5-A0GH-01A-21W-A062-09","SBS1",0.275518137002151,0.275518137006836,0.283269961977186
"TCGA-A5-A0GH-01A-21W-A062-09","SBS5",0.559519833972595,0.559519833973298,0.602661596958175
"TCGA-A5-A0GH-01A-21W-A062-09","SBS15",0.144146216649395,0.144146216650633,0.114068441064639
"TCGA-A5-A0GI-01A-11W-A062-09","SBS1",0.21390315176656,0.21390315176656,0.228310502283105
"TCGA-A5-A0GI-01A-11W-A062-09","SBS5",0.312683934272445,0.312683934272445,0.335616438356164
"TCGA-A5-A0GI-01A-11W-A062-09","SBS44",0.49190417674209,0.49190417674209,0.436073059360731
"TCGA-A5-A0GP-01A-11W-A062-09","SBS1",0.0680365830271511,0.0680365830271511,0.0673551863493489
"TCGA-A5-A0GP-01A-11W-A062-09","SBS5",0.15775860476681,0.15775860476681,0.184553210597216
"TCGA-A5-A0GP-01A-11W-A062-09","SBS10a",0.287285737834626,0.287285737834626,0.282442748091603
"TCGA-A5-A0GP-01A-11W-A062-09","SBS10b",0.390533559513196,0.390533559513196,0.365963179164796
"TCGA-A5-A0GP-01A-11W-A062-09","SBS28",0.0909464051668312,0.0909464051668312,0.0996856757970364
"TCGA-A5-A0GQ-01A-11D-A122-09","SBS1",0.438459594398786,0.438459594398786,0.409638554216867
"TCGA-A5-A0GQ-01A-11D-A122-09","SBS5",0.311668274958797,0.311668274958797,0.144578313253012
"TCGA-A5-A0GQ-01A-11D-A122-09","SBS40",0.314029224880447,0.314029224880447,0.44578313253012
"TCGA-A5-A0GW-01A-11W-A062-09","SBS1",0.366264803070217,0.36626480310341,0.379746835443038
"TCGA-A5-A0GW-01A-11W-A062-09","SBS5",0.659031470732935,0.659031470737331,0.620253164556962
"TCGA-A5-A0R8-01A-11D-A10B-09","SBS1",0.363525284203598,0.363525284203598,0.344444444444444
"TCGA-A5-A0R8-01A-11D-A10B-09","SBS5",0.675115384313469,0.675115384313469,0.655555555555556
"TCGA-A5-A0RA-01A-21D-A10B-09","SBS1",0.361454406647244,0.361454406647244,0.390804597701149
"TCGA-A5-A0RA-01A-21D-A10B-09","SBS5",0.625076087736284,0.625076087736284,0.609195402298851
