"sample_list","sig_list","expected_list","fitsig_list","actual_list"
"TCGA-3L-AA1B-01A-11D-A36X-10","SBS1",0.409750483125877,0.409750483153734,0.412087912087912
"TCGA-3L-AA1B-01A-11D-A36X-10","SBS5",0.604602039504348,0.604602039507374,0.587912087912088
"TCGA-4N-A93T-01A-11D-A36X-10","SBS1",0.372866411250101,0.372866411250101,0.393103448275862
"TCGA-4N-A93T-01A-11D-A36X-10","SBS5",0.470007601871937,0.470007601871937,0.151724137931034
"TCGA-4N-A93T-01A-11D-A36X-10","SBS40",0.178821176189017,0.178821176189017,0.455172413793103
"TCGA-4T-AA8H-01A-11D-A40P-10","SBS1",0.376673713782138,0.376673713782138,0.425414364640884
"TCGA-4T-AA8H-01A-11D-A40P-10","SBS5",0.6306121653887,0.6306121653887,0.574585635359116
"TCGA-5M-AAT4-01A-11D-A40P-10","SBS1",0.340953489737207,0.340953489737219,0.3515625
"TCGA-5M-AAT4-01A-11D-A40P-10","SBS5",0.238998065573991,0.238998065573991,0.12109375
"TCGA-5M-AAT4-01A-11D-A40P-10","SBS17b",0.0696396039232028,0.0696396039232062,0.05078125
"TCGA-5M-AAT4-01A-11D-A40P-10","SBS40",0.364831144262924,0.364831144262925,0.4765625
"TCGA-5M-AAT5-01A-21D-A40P-10","SBS1",0.449579199092996,0.449579199092996,0.4453125
"TCGA-5M-AAT5-01A-21D-A40P-10","SBS5",0.50677010498354,0.50677010498354,0.5546875
"TCGA-5M-AAT6-01A-11D-A40P-10","SBS1",0.448233319944858,0.448233319944858,0.434988179669031
"TCGA-5M-AAT6-01A-11D-A40P-10","SBS5",0.224750601371044,0.224750601371044,0.247832939322301
"TCGA-5M-AAT6-01A-11D-A40P-10","SBS44",0.319756366352998,0.319756366352998,0.317178881008668
"TCGA-5M-AATA-01A-31D-A40P-10","SBS1",0.484040301112907,0.484040301112907,0.45
"TCGA-5M-AATA-01A-31D-A40P-10","SBS5",0.527588432400061,0.527588432400061,0.55
"TCGA-5M-AATE-01A-11D-A40P-10","SBS1",0.39096831160088,0.390968311606794,0.44973544973545
"TCGA-5M-AATE-01A-11D-A40P-10","SBS5",0.385071909815868,0.385071909816307,0.148148148148148
"TCGA-5M-AATE-01A-11D-A40P-10","SBS40",0.265000699419785,0.265000699420009,0.402116402116402
"TCGA-A6-2671-01A-01D-1408-10","SBS1",0.404070827306998,0.404070827306998,0.505747126436782
"TCGA-A6-2671-01A-01D-1408-10","SBS40",0.514719850588369,0.514719850588369,0.494252873563218
"TCGA-A6-2674-01A-02D-A270-10","SBS1",0.445183326876852,0.445183326876852,0.443850267379679
"TCGA-A6-2674-01A-02D-A270-10","SBS40",0.549282880860875,0.549282880860875,0.556149732620321
"TCGA-A6-2675-01A-02D-1719-10","SBS1",0.522364786891716,0.522364786891754,0.585034013605442
"TCGA-A6-2675-01A-02D-1719-10","SBS5",0.126998182281806,0.126998182281807,0.115646258503401
"TCGA-A6-2675-01A-02D-1719-10","SBS40",0.338911368451143,0.338911368451145,0.299319727891156
"TCGA-A6-2677-01A-01D-A270-10","SBS1",0.378144048902393,0.378144048902393,0.393034825870647
"TCGA-A6-2677-01A-01D-A270-10","SBS5",0.626972337380663,0.626972337380663,0.606965174129353
"TCGA-A6-2684-01A-01D-A270-10","SBS1",0.455700641434336,0.455700641434339,0.486666666666667
"TCGA-A6-2684-01A-01D-A270-10","SBS5",0.573915656848969,0.573915656848969,0.513333333333333
"TCGA-A6-2686-01A-01D-1408-10","SBS1",0.353220948593328,0.353220948593328,0.357717349674454
"TCGA-A6-2686-01A-01D-1408-10","SBS5",0.167905241930618,0.167905241930618,0.207583301417082
"TCGA-A6-2686-01A-01D-1408-10","SBS44",0.475586641592549,0.475586641592549,0.434699348908464
"TCGA-A6-3808-01A-01W-0995-10","SBS1",0.331404212925521,0.331404212925521,0.338541666666667
"TCGA-A6-3808-01A-01W-0995-10","SBS5",0.535696624889471,0.535696624889471,0.526041666666667
"TCGA-A6-3808-01A-01W-0995-10","SBS30",0.114132278303964,0.114132278303964,0.135416666666667
"TCGA-A6-3809-01A-01D-A270-10","SBS1",0.253502023183311,0.253502023183311,0.255218855218855
"TCGA-A6-3809-01A-01D-A270-10","SBS5",0.376266606089521,0.376266606089521,0.357575757575758
"TCGA-A6-3809-01A-01D-A270-10","SBS44",0.375301801639472,0.375301801639472,0.387205387205387
"TCGA-A6-3810-01A-01D-A270-10","SBS1",0.346620455816051,0.346620455816051,0.369047619047619
"TCGA-A6-3810-01A-01D-A270-10","SBS2",0.0232068908293797,0.0232068908293797,0.0436507936507936
"TCGA-A6-3810-01A-01D-A270-10","SBS5",0.362022075513387,0.362022075513387,0.119047619047619
"TCGA-A6-3810-01A-01D-A270-10","SBS40",0.325799072126447,0.325799072126447,0.468253968253968
"TCGA-A6-4105-01A-02D-1771-10","SBS1",0.246518230546632,0.246518230546632,0.307339449541284
"TCGA-A6-4105-01A-02D-1771-10","SBS15",0.247353990041602,0.247353990041602,0.142201834862385
"TCGA-A6-4105-01A-02D-1771-10","SBS40",0.545175978679033,0.545175978679033,0.55045871559633
"TCGA-A6-4107-01A-02D-1408-10","SBS1",0.400364771895969,0.400364771895969,0.396078431372549
"TCGA-A6-4107-01A-02D-1408-10","SBS5",0.609705171884164,0.609705171884164,0.603921568627451
"TCGA-A6-5656-01A-21D-A270-10","SBS1",0.55832693143733,0.55832693143733,0.562874251497006
"TCGA-A6-5656-01A-21D-A270-10","SBS5",0.174707609016284,0.174707609016284,0.161676646706587
